GENE_NAME	GENE_ID	PRODUCT	CellType	LOG2FOLD	AVG_PVALUE	AVG_RANK	RoundRobin	RankProduct	SAM	EdgeR	DESeq	Rv0494_ATC_RIF	Rv0494_DMSO_RIF
Rv0082	Rv0082	oxidoreductase	hypoxia_late:14%; ctl_stationary:11%; hypoxia_hypoxic:11%	-0.0854	0.994550018075495	592.45	593	649	520	609	595	183.08	194.52
cyp139	Rv1666c	cytochrome P450 Cyp139	hypoxia_late:12%	-0.0872	0.99629035503453	585.91	614	578	579	586	573	53.09	56.43
Rv1178	Rv1178	aminotransferase	high_iron:12%	-0.077	0.985055737728485	599.56	587	744	687	601	408	1380.54	1454.47
Rv0817c	Rv0817c	hypothetical protein	hypoxia_late:16%; PBS_RIF_DDmtb:12%; ctl_stationary:11%	-0.1219	0.998866250655009	631.19	670	580	634	658	616	25.18	27.48
MT2370.2	MT2370.2	hypothetical protein	hypoxia_late:31%; ctl_stationary:15%; PBS_RIF_DDmtb:10%	-0.193	0.99980044878923	616.05	739	231	331	929	1092	9.79	11.41
cut3	Rv3451	cutinase	PBS_RIF_DDmtb:13%	-0.0843	0.993794941638544	588.03	501	561	574	637	675	69.33	73.47
MT3671.2	MT3671.2	hypothetical protein	human_sputum:21%; hypoxia_fatty_acids:12%	-0.0961	0.997232770522764	605.85	405	431	383	943	1018	67.97	72.73
hrp1	Rv2626c	hypoxic response protein	cholesterol:32%; hypoxia_hypoxic:22%	-0.1315	0.998205729063432	698.94	639	299	716	937	1040	75.63	83.47
Rv3833	Rv3833	AraC family transcriptional regulator	hypoxia_fatty_acids:19%; butyrate:12%	-0.1083	0.998780709392921	601.66	612	513	528	599	773	18.91	20.36
cobB	Rv2848c	cobyrinic acid A,C-diamide synthase	microaerophilic:13%; hypoxia_late:12%	-0.0869	0.994262947554314	594.56	635	611	646	590	497	144.82	153.95
MT2988.1	MT2988.1	hypothetical protein	hypoxia_late:31%; ctl_stationary:18%	-0.2661	0.999892231253007	596.29	740	134	299	1119	1061	7	9.1
Rv1006	Rv1006	hypothetical protein	INDIGO_exponential:10%	-0.0696	0.967988618069148	568.7	558	794	526	614	389	410.53	430.41
glnB	Rv2919c	nitrogen regulatory protein P-II	nutrient_limitation:14%	-0.086	0.994313485348284	574.36	660	650	591	540	445	513.9	545.15
aroF	Rv2540c	chorismate synthase	microaerophilic:26%	-0.089	0.994794098342255	588.82	762	623	725	524	359	538.8	572.32
Rv2261c	Rv2261c	conserved hypothetical protein	hypoxia_late:15%; human_sputum:12%	-0.0899	0.993660875782388	603.33	467	570	535	692	778	75.84	80.64
pstC1	Rv0935	phosphate ABC transporter permease PstC	ctl_exponential:11%	-0.0725	0.973726357943765	575.03	533	748	593	600	425	435.54	457.51
Rv2573	Rv2573	2-dehydropantoate 2-reductase	hypoxia_late:38%	-0.1233	0.999112378003622	602.81	623	425	685	591	713	20.34	22.2
Rv2646	Rv2646	integrase	hypoxia_late:18%	-0.0904	0.993930783739743	597.68	428	568	497	727	810	31.51	33.68
Rv3031	Rv3031	1,4-alpha-glucan branching protein	hypoxia_late:15%; low_iron:10%	-0.0824	0.992306752225005	573.51	618	635	616	545	463	93.84	99.32
rne	Rv2444c	ribonuclease E	nutrient_limitation:9%	-0.0769	0.980520528885764	585.44	551	743	668	587	407	809.22	852.57
MT3223	MT3223	hypothetical protein	zinc_limitation:28%; butyrate_plus_glucose:12%; tyloxopol:11%	-0.0885	0.99387372006163	593.08	478	537	607	663	694	453.89	481.92
MT0910.3	MT0910.3	hypothetical protein	hypoxia_late:32%; PBS_RIF_DDmtb:23%; ctl_stationary:14%	-0.2268	0.999694265819833	635.48	853	335	431	754	919	11.7	13.94
MT2803.1	MT2803.1	hypothetical protein	hypoxia_late:18%; PBS_RIF_DDmtb:12%	-0.1684	0.999650607497546	608.93	540	216	560	926	983	30.22	34.23
Rv2704	Rv2704	hypothetical protein	butyrate_plus_glucose:12%; low_iron:10%	-0.0798	0.987407992183779	578.52	461	640	495	662	651	163.36	172.51
eccCa1	Rv3870	ESX-1 secretion system protein EccCa	microaerophilic:10%	-0.082	0.989839671079763	575.68	626	677	669	564	373	552.76	584.48
Rv1914c	Rv1914c	hypothetical protein	hypoxia_late:12%	-0.0947	0.995733649691176	588.96	462	504	421	785	833	53.84	57.6
Rv1752	Rv1752	hypothetical protein	INDIGO_exponential:11%; hypoxia_late:11%; high_iron:11%	-0.0878	0.995472381457394	560.84	595	541	562	544	563	152.3	161.65
nadR	Rv0212c	transcriptional regulator NadR	PBS_RIF_DDmtb:14%; hypoxia_late:11%	-0.0784	0.985644471326496	573.75	468	653	499	632	630	80.84	85.29
Rv3032	Rv3032	glycogen synthase	hypoxia_late:18%	-0.0882	0.994555966008361	568.37	654	647	608	510	439	96.62	102.7
Rv1226c	Rv1226c	transmembrane protein	PBS_RIF_DDmtb:22%; microaerophilic:18%; hypoxia_late:17%	-0.0798	0.982993051229744	583.69	456	684	556	640	596	66.41	70.26
Rv0606	Rv0606	transposase	zinc_limitation:33%	-0.0735	0.976217965154184	561.07	506	725	470	589	532	204.6	215.21
Rv3249c	Rv3249c	TetR family transcriptional regulator	nutrient_limitation:41%; PBS_RIF_DDmtb:23%	-0.0777	0.983418099909182	570.83	574	689	667	550	399	551.84	581.41
Rv0381c	Rv0381c	hypothetical protein	ctl_exponential:9%	-0.0738	0.97782382156385	556.66	500	696	542	569	488	178.96	188.17
PPE32	Rv1808	PPE family protein PPE32	acidic:31%; acidic_tyloxopol:11%	-0.0849	0.990110767704408	575.56	452	597	505	665	676	45.43	48.27
pstS2	Rv0932c	phosphate ABC transporter substrate-binding lipoprotein PstS	zinc_limitation:9%	-0.0729	0.96640860696724	566.72	517	780	643	575	362	1485.52	1560.8
Rv1063c	Rv1063c	NTE family protein	hypoxia_late:13%	-0.0735	0.976709304627874	551.67	511	693	515	548	502	142.13	149.39
Rv0531	Rv0531	membrane protein	hypoxia_late:18%	-0.0818	0.986859871972353	570.25	474	617	620	593	554	291.49	308.11
cobT	Rv2207	nicotinate-nucleotide-dimethylbenzimidazol phosphoribosyltransferase	hypoxia_late:16%	-0.0776	0.982136044647927	563.72	538	667	673	542	419	243.81	256.98
nuoK	Rv3155	NADH-quinone oxidoreductase subunit K	human_sputum:14%; high_iron:13%; butyrate_plus_glucose:11%; tyloxopol:11%	-0.086	0.989122901703743	575.75	487	630	536	633	600	270.36	287.02
MT2722	MT2722	hypothetical protein	PBS_RIF_DDmtb:15%	-0.1528	0.999671641644772	565.41	485	205	396	953	1010	25.48	28.55
narL	Rv0844c	nitrate/nitrite response transcriptional regulator NarL	hypoxia_late:10%	-0.0743	0.975058509976962	554.05	484	707	550	568	476	293.92	309.31
gpgS	Rv1208	glucosyl-3-phosphoglycerate synthase	hypoxia_late:9%	-0.0729	0.972802582795654	550.19	521	730	466	571	482	186.43	195.91
ilvA	Rv1559	threonine dehydratase IlvA	zinc_limitation:9%	-0.0724	0.966387676488495	550.26	518	755	531	580	397	378.69	397.91
efpA	Rv2846c	MFS-type transporter EfpA	INDIGO_exponential:15%	-0.0697	0.95559800220748	547.32	544	791	584	547	323	1264.93	1325.99
Rv3627c	Rv3627c	hypothetical protein	microaerophilic:16%	-0.0738	0.970217325272123	550.26	494	715	596	561	409	229.85	241.7
Rv0690c	Rv0690c	hypothetical protein	high_iron:9%	-0.0873	0.990882921202564	564.67	579	608	656	557	436	272.18	289.16
nuoF	Rv3150	NADH-quinone oxidoreductase subunit F	high_iron:13%; butyrate_plus_glucose:11%; tyloxopol:10%; ctl_exponential:10%	-0.0716	0.962459357851055	547.97	531	761	561	577	350	519.31	545.1
ltp3	Rv3523	lipid carrier protein	cholesterol:10%; nutrient_limitation:10%	-0.0819	0.983624213632251	555.14	510	666	585	546	478	131.8	139.57
MT0383	MT0383	hypothetical protein	hypoxia_late:15%	-0.0919	0.994867652485765	550.17	557	530	522	558	585	128.33	136.56
Rv0078	Rv0078	transcriptional regulator	hypoxia_late:19%	-0.0971	0.993846178204346	586.72	422	515	559	690	782	36.91	39.48
Rv2556c	Rv2556c	hypothetical protein	INDIGO_exponential:9%	-0.0739	0.972986170193057	540.84	498	683	553	538	446	523.85	550.6
Rv1683	Rv1683	bifunctional long-chain acyl-CoA synthase/lipase	microaerophilic:17%	-0.0737	0.966275379709094	547.18	508	754	533	576	395	183.29	192.78
Rv3040c	Rv3040c	hypothetical protein	hypoxia_late:14%	-0.0902	0.994508477837047	543.39	554	494	605	526	541	75.68	80.45
lprI	Rv1541c	lipoprotein LprI	microaerophilic:13%	-0.0914	0.991913383164694	561.28	539	581	617	574	499	202.66	216.07
gltS	Rv2992c	glutamate--tRNA ligase	high_iron:11%; tyloxopol:10%	-0.0771	0.976495081279834	543.1	503	634	663	523	412	167.75	176.74
eccA5	Rv1798	ESX-5 type VII secretion system protein EccA	human_sputum:9%	-0.0883	0.990266972136851	556.15	594	598	679	554	380	366.68	389.48
Rv1179c	Rv1179c	hypothetical protein	high_iron:8%	-0.0849	0.988098918200639	548.57	616	656	625	530	348	426.82	452.21
Rv0528	Rv0528	transmembrane protein	high_iron:13%; hypoxia_late:10%	-0.0882	0.991978264261383	549.5	688	654	609	504	334	384.85	408.59
pks6	Rv0405	membrane bound polyketide synthase	hypoxia_late:23%; ctl_stationary:11%	-0.0825	0.979926375292598	554.78	504	659	654	563	414	93.35	98.83
eno	Rv1023	enolase	ctl_exponential:9%	-0.0842	0.989315974836915	541.04	577	548	690	527	386	213.19	225.73
PEP0077	PEP0077	Small peptide in vicinity of Rv0581	ctl_stationary:12%; hypoxia_late:12%	-0.1233	0.998532360676587	575.09	496	404	569	680	762	136.46	148.69
PPE28	Rv1800	PPE family protein PPE28	hypoxia_late:14%	-0.0918	0.994286775254499	541.81	590	544	567	525	486	41.91	44.73
mce4C	Rv3497c	Mce family protein Mce4C	butyrate_plus_glucose:8%	-0.0783	0.980578623646337	539	507	636	592	521	449	147.31	155.4
ribH	Rv1416	6,7-dimethyl-8-ribityllumazine synthase	INDIGO_exponential:9%	-0.0895	0.99251683089695	547.05	720	577	525	508	426	416.88	443.81
fbiC	Rv1173	FO synthase	PBS_RIF_DDmtb:7%	-0.0692	0.943448775076569	523.51	552	795	460	549	318	532.04	557.55
Rv0658c	Rv0658c	integral membrane protein	hypoxia_late:14%; ctl_stationary:10%	-0.1065	0.997218794968435	552.94	653	491	586	552	491	97.18	104.79
htrA	Rv1223	serine protease HtrA	PBS_RIF_DDmtb:13%	-0.0731	0.959664828746969	535.8	512	753	539	560	353	536.3	563.68
Rv2262c	Rv2262c	conserved hypothetical protein	hypoxia_late:31%	-0.0951	0.991691033549413	565.47	442	533	571	650	645	41	43.91
Rv3720	Rv3720	fatty acid synthase	zinc_limitation:8%	-0.074	0.965480117603454	533.05	495	732	474	556	432	225.04	236.78
lpqF	Rv3593	lipoprotein LpqF	tyloxopol:10%	-0.073	0.962300158209261	529.4	525	723	478	562	387	304.93	320.4
Rv2862c	Rv2862c	hypothetical protein	hypoxia_late:24%	-0.1092	0.997141500520401	561.57	536	510	541	596	629	52.19	56.46
Rv0964c	Rv0964c	hypothetical protein	hypoxia_late:26%; ctl_stationary:10%	-0.119	0.997212300206671	582.7	527	363	632	695	739	30.3	32.99
Rv0579	Rv0579	hypothetical protein	cholesterol:11%	-0.0838	0.982805922162019	541.55	479	638	527	551	519	145.34	154.09
Rv0950c	Rv0950c	hypothetical protein	zinc_limitation:14%	-0.0961	0.992379547125943	552.94	550	499	786	543	418	171.75	183.34
MT2510	MT2510	hypothetical protein	hypoxia_late:27%; ctl_stationary:16%; PBS_RIF_DDmtb:15%	-0.2461	0.999823475154913	536.84	561	118	291	866	1212	6.99	8.73
Rv2739c	Rv2739c	transferase	hypoxia_late:28%	-0.0865	0.989274766579576	526.6	582	551	615	487	411	129.45	137.27
citA	Rv0889c	citrate synthase 2	hypoxia_late:9%	-0.076	0.969685067873029	519.49	514	655	546	518	383	278.35	293
Rv2656c	Rv2656c	prophage protein	hypoxia_hypoxic:8%	-0.0791	0.974173598412076	529.63	445	643	449	583	542	310.39	327.92
Rv3200c	Rv3200c	transmembrane cation transporter	tyloxopol:9%	-0.0744	0.962052431782648	518.1	497	702	494	537	385	311.58	327.69
lppZ	Rv3006	lipoprotein LppZ	zinc_limitation:11%	-0.074	0.962412764569434	510.33	492	664	484	528	401	240.13	252.47
Rv0194	Rv0194	multidrug ABC transporter ATPase/permease	hypoxia_late:28%; ctl_stationary:14%; human_sputum:14%	-0.111	0.994082213901452	570.88	537	554	659	579	530	9.53	10.4
cyp142	Rv3518c	cytochrome P450 monooxygenase Cyp142	hypoxia_fatty_acids:27%	-0.0799	0.968894936864147	536.49	443	704	554	535	465	140.92	148.99
alaU	Rvnt37	tRNA-Ala	hypoxia_late:13%; butyrate:12%	-0.2163	0.999643402114092	545.5	586	219	344	833	922	16.12	18.91
modA	Rv1857	molybdate ABC transporter substrate-binding lipoprotein ModA	INDIGO_exponential:13%; low_iron:10%	-0.0933	0.991527044629015	529.6	749	559	583	454	346	254.89	271.58
ribA2	Rv1415	bifunctional riboflavin biosynthesis GTP cyclohydrolase II/3,4-dihydroxy-2-butanone 4-phosphate	INDIGO_exponential:10%	-0.0888	0.98708949817056	528.79	599	670	588	493	330	325.82	346.43
Rv1498A	Rv1498A	hypothetical protein	zinc_limitation:12%; ctl_stationary:12%	-0.1302	0.998655636116373	541.8	602	351	377	677	766	60.76	66.83
amiB1	Rv3306c	amidase AmiB	hypoxia_late:8%	-0.0757	0.958899510788947	501.64	481	679	443	529	398	241.77	254.55
mazF2	Rv0659c	toxin MazF2	human_sputum:11%	-0.0832	0.975699933287268	515.43	515	644	597	488	358	935.91	990.41
dop	Rv2112c	pup deamidase/depupylase	zinc_limitation:8%	-0.0748	0.95645301707119	496.71	480	660	500	522	347	236.97	249.28
Rv0837c	Rv0837c	hypothetical protein	hypoxia_fatty_acids:28%; microaerophilic:14%; ctl_stationary:14%; hypoxia_late:11%	-0.1128	0.995456228581798	549.15	386	447	411	748	827	10.35	11.31
argU	Rvnt43	tRNA-Arg	zinc_limitation:41%; hypoxia_late:23%	-0.2634	0.999523001125603	562.5	679	284	381	709	872	21.07	26.03
Rv3037c	Rv3037c	S-adenosylmethionine-dependent methyltransferase	hypoxia_late:18%	-0.088	0.981946690319872	525.53	491	604	552	534	453	140.35	149.29
Rv2425c	Rv2425c	hypothetical protein	hypoxia_late:14%	-0.0899	0.987480344505142	516.11	573	579	623	469	360	120.5	128.12
Rv2310	Rv2310	excisionase	hypoxia_late:44%; ctl_stationary:12%; PBS_RIF_DDmtb:10%	-0.207	0.999589767479202	539.37	578	232	360	777	900	5.13	6.16
Rv3672c	Rv3672c	hypothetical protein	zinc_limitation:10%	-0.0851	0.978556692188213	512.79	513	625	532	500	406	252.77	268.02
mazF6	Rv1991c	mRNA interferase MazF6	PBS_RIF_DDmtb:26%	-0.1056	0.995954936404723	520.51	464	397	392	651	745	67.56	72.84
otsB2	Rv3372	trehalose 6-phosphate phosphatase	hypoxia_late:13%	-0.0805	0.971568489693946	504.23	431	595	490	516	496	96.56	102.03
PPE29	Rv1801	PPE family protein PPE29	hypoxia_late:24%; ctl_stationary:19%; PBS_RIF_DDmtb:14%	-0.1251	0.998502268841528	526.64	568	360	455	559	727	8.74	9.61
chaA	Rv1607	ionic transporter integral membrane protein ChaA	tyloxopol:10%	-0.0782	0.962900860725113	502.42	453	651	473	515	434	174.1	183.72
smtB	Rv2358	HTH-type transcriptional regulator SmtB	hypoxia_fatty_acids:15%	-0.094	0.992536899303558	499.84	505	466	502	513	514	150.67	160.61
leuV	Rvnt20	tRNA-Leu	hypoxia_late:51%; zinc_limitation:19%	-0.47	0.999735794890949	540.39	924	87	53	1153	1244	0.65	2.27
Rv0133	Rv0133	GCN5-like N-acetyltransferase	zinc_limitation:11%	-0.0889	0.986671064589092	501.93	564	567	551	463	379	247.28	262.75
Rv0158	Rv0158	transcriptional regulator	human_sputum:14%	-0.0931	0.988955446544473	508.71	446	490	441	555	623	62.3	66.37
Rv0367c	Rv0367c	hypothetical protein	hypoxia_late:15%; ctl_stationary:10%	-0.0966	0.992890038635643	506.41	509	482	493	509	540	136.64	145.87
Rv1333	Rv1333	hydrolase	hypoxia_late:9%	-0.0765	0.95077012564517	489.51	471	691	428	517	369	331.45	349.21
Rv3856c	Rv3856c	hypothetical protein	PBS_RIF_DDmtb:9%	-0.077	0.953980207068292	487.58	472	648	442	511	384	286.83	302.21
rpfA	Rv0867c	resuscitation-promoting factor RpfA	tyloxopol:14%; human_sputum:12%	-0.1243	0.997116432888528	540.33	559	378	652	461	683	360.29	392.25
acpS	Rv2523c	holo-ACP synthase	hypoxia_rar:9%	-0.0801	0.963560614589293	488.67	441	624	354	536	510	288	304.23
PE1	Rv0151c	PE family protein PE1	hypoxia_late:17%; PBS_RIF_DDmtb:17%; human_sputum:11%; ctl_stationary:11%	-0.0875	0.975973618631807	503.95	389	552	370	597	643	29.39	31.32
PPE22	Rv1705c	PPE family protein PPE22	hypoxia_late:27%; human_sputum:13%	-0.096	0.986553542689756	524.76	378	503	364	679	758	24.21	26.01
atsD	Rv0663	arylsulfatase AtsD	hypoxia_rar:7%	-0.0773	0.952436490328511	484.93	466	657	472	497	356	131.09	138.19
Rv0565c	Rv0565c	monooxygenase	ctl_stationary:13%; hypoxia_late:13%; PBS_RIF_DDmtb:11%	-0.0948	0.987999512111938	505.47	419	483	516	531	586	27.55	29.43
MT3077	MT3077	hypothetical protein	hypoxia_late:40%	-0.1569	0.998117660743995	550.32	642	359	627	553	598	32.08	35.76
Rv0540	Rv0540	hypothetical protein	hypoxia_late:28%	-0.1065	0.99499006543675	492.46	528	421	452	491	578	49.87	53.64
Rv2771c	Rv2771c	hypothetical protein	ctl_exponential:8%	-0.1011	0.992973637046348	495.01	516	474	509	507	470	133.44	143.05
MT1838.1	MT1838.1	hypothetical protein	hypoxia_late:17%	-0.1363	0.99839164697492	518.29	529	283	341	742	801	37.41	41.62
yidC	Rv3921c	membrane protein insertase YidC	high_iron:10%	-0.0863	0.966306810633826	496.82	463	622	599	512	320	985.41	1045.16
Rv2258c	Rv2258c	transcriptional regulator	zinc_limitation:14%; high_iron:10%	-0.0783	0.955380542438871	472.64	477	600	507	486	317	328.85	346.71
hisD	Rv1599	histidinol dehydrogenase	microaerophilic:34%	-0.0808	0.958982092866668	479.6	475	627	496	499	326	339.21	358.39
Rv1738	Rv1738	hypothetical protein	cholesterol:29%; ctl_stationary:13%	-0.0915	0.974931519533627	505.63	523	673	595	465	312	1316.1	1401.32
Rv3224B	Rv3224B	conserved hypothetical protein	high_iron:11%	-0.0964	0.991781823682101	480.75	651	416	557	446	361	520.75	555.52
ptpA	Rv2234	protein-tyrosine-phosphatase	ctl_stationary:9%	-0.1077	0.993885855942134	499.75	541	501	491	451	517	79.43	85.33
Rv3271c	Rv3271c	integral membrane protein	butyrate:20%; PBS_RIF_DDmtb:17%; hypoxia_fatty_acids:11%	-0.0791	0.9484167022567	473.9	449	639	440	496	366	471.41	497.51
Rv1012	Rv1012	hypothetical protein	hypoxia_late:25%	-0.1634	0.996751713871687	564.56	470	345	519	784	771	25.37	28.92
lipZ	Rv1834	hydrolase	PBS_RIF_DDmtb:22%; ctl_stationary:15%; hypoxia_late:13%	-0.12	0.993304239554945	527.81	414	422	458	661	722	22.18	24.36
Rv1069c	Rv1069c	hypothetical protein	hypoxia_late:12%	-0.0839	0.954833786556947	475.44	410	585	555	466	378	102.12	108.17
nmtR	Rv3744	HTH-type transcriptional regulator NmtR	butyrate:8%	-0.0924	0.978641296937879	482.69	384	471	353	573	667	108.15	115.2
MT3322	MT3322	hypothetical protein	high_iron:11%	-0.0968	0.990818312253613	468.8	645	414	534	434	345	523.88	559.11
tatB	Rv1224	Sec-independent protein translocase protein TatB	PBS_RIF_DDmtb:17%; microaerophilic:10%	-0.0985	0.986700091783443	491.32	534	545	576	480	341	569.11	609.21
Rv0607	Rv0607	hypothetical protein	zinc_limitation:13%; hypoxia_late:12%; ctl_stationary:12%; PBS_RIF_DDmtb:11%	-0.1034	0.988948226131902	494.36	347	371	277	761	844	40.63	43.75
ilvD	Rv0189c	dihydroxy-acid dehydratase	PBS_RIF_DDmtb:9%	-0.0869	0.970963029998834	464.38	553	605	467	447	285	289.82	307.76
fadD22	Rv2948c	p-hydroxybenzoyl--AMP ligase	INDIGO_exponential:14%; acidic:11%	-0.122	0.991299183723006	538.25	465	413	648	478	718	464.39	504.8
menD	Rv0555	bifunctional 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate	hypoxia_late:10%	-0.083	0.952927014203117	461.71	473	593	517	464	291	315.5	333.79
MT3058.2	MT3058.2	hypothetical protein	hypoxia_late:40%	-0.1572	0.998258314623345	509.7	596	407	456	502	602	90.15	100.8
oppC	Rv1282c	oligopeptide ABC transporter permease OppC	hypoxia_late:8%	-0.0927	0.976837972940102	472.63	403	508	447	503	507	74.85	79.77
hisS	Rv2580c	histidine--tRNA ligase	microaerophilic:13%	-0.0855	0.95840455158063	463.61	450	589	481	479	337	247.37	262.34
relG	Rv2866	toxin RelG	PBS_RIF_DDmtb:11%; hypoxia_fatty_acids:10%; ctl_stationary:10%	-0.1225	0.995580553943485	484.22	448	306	433	570	712	55.37	60.16
lprH	Rv1418	lipoprotein LprH	INDIGO_exponential:9%	-0.0959	0.978660796914727	482.4	439	534	483	505	454	162.08	173.57
mscR	Rv2259	S-nitrosomycothiol reductase MscR	high_iron:8%	-0.0786	0.935388024291124	442.56	447	590	403	476	319	280.82	296.19
uvrC	Rv1420	excinuclease ABC subunit UvrC	ctl_stationary:9%	-0.0833	0.947499561061511	453.81	433	596	450	473	336	153.54	162.67
Rv3360	Rv3360	hypothetical protein	hypoxia_late:12%; zinc_limitation:12%	-0.1031	0.980443887191285	501.63	359	505	416	604	655	78.66	84.51
Rv3439c	Rv3439c	hypothetical protein	hypoxia_late:21%	-0.0839	0.949772018531191	452.7	411	573	395	467	428	92.5	97.98
fadA3	Rv1074c	beta-ketoacyl CoA thiolase FadA	PBS_RIF_DDmtb:10%	-0.0786	0.920952477122671	444.86	444	613	444	475	281	513.46	541.58
arfB	Rv0900	membrane protein	ctl_stationary:7%	-0.1248	0.996659607041697	472.47	486	347	314	607	658	99.04	108.07
fgd1	Rv0407	F420-dependent glucose-6-phosphate dehydrogenase	zinc_limitation:9%	-0.0898	0.970475733834772	448.74	429	479	469	444	424	102.27	108.71
Rv0779c	Rv0779c	transmembrane protein	hypoxia_late:35%	-0.101	0.983504586745073	473.48	376	430	369	566	659	44.82	48.07
cobN	Rv2062c	cobalamin biosynthesis protein CobN	hypoxia_late:16%	-0.099	0.986199165632383	459.36	673	464	577	399	246	95.29	101.97
ptrBb	Rv0782	protease II ptrBb	human_sputum:17%; hypoxia_late:14%	-0.0921	0.966128030258567	469.49	382	532	412	520	512	41.12	43.87
fadE2	Rv0154c	acyl-CoA dehydrogenase FadE2	zinc_limitation:10%	-0.0899	0.975225468429697	434.53	519	473	479	414	305	146.27	155.48
MT1777	MT1777	hypothetical protein	nutrient_limitation:49%; ctl_stationary:23%; PBS_RIF_DDmtb:10%	-0.2427	0.997884993195515	548.65	607	267	506	734	705	15.22	18.68
Rv3032A	Rv3032A	hypothetical protein	tyloxopol:11%	-0.119	0.993361863377653	479.53	459	390	523	470	565	66.05	71.59
lipG	Rv0646c	lipase/esterase LipG	tyloxopol:10%	-0.0932	0.980647926876938	433.86	543	436	485	410	313	172.59	183.82
Rv0485	Rv0485	transcriptional regulator	microaerophilic:20%; low_iron:11%	-0.0819	0.927154795136053	437.81	420	591	434	468	301	304.26	321.76
trpC	Rv1611	indole-3-glycerol phosphate synthase	INDIGO_exponential:13%; high_iron:11%; ctl_exponential:11%	-0.0774	0.900334349106072	433.67	454	641	365	481	271	953.72	1005.1
Rv2554c	Rv2554c	Holliday junction resolvase	microaerophilic:37%	-0.0958	0.976675332604684	455.52	499	520	492	460	322	555.4	593.47
Rv3529c	Rv3529c	hypothetical protein	hypoxia_fatty_acids:43%; hypoxia_late:11%	-0.1162	0.989588033895916	487.87	340	385	329	698	774	12.89	14.14
Rv1573	Rv1573	phage protein	hypoxia_late:50%	-0.1251	0.993960503420376	483.95	398	322	385	686	691	38.24	41.99
